xml_document_id,ein,orgname,orgnamecrp,ultorg,document_link,dba,subsection_code,period_begin,period_end,change_addr_cbx,change_name_cbx,init_ret_cbx,final_ret_cbx,app_pend_cbx,tot_volunteers,all_year_employees,tot_rev_current,grants_orgs_us,expenses_total,phone,street,suite,city,state,country,zip,principal_name,firstname,middlename,lastname,suffix,web,org_type_corporation_cbx,org_type_trust_cbx,org_type_other_cbx,org_type_association_cbx,formation_year,legal_dom,efile,firm_name,firm_street,firm_city,firm_state,firm_phone,engaged_in_political_act_cbx,officer_loan_outstanding_cbx,officer_loan_provided_cbx,officer_business_rel_cbx,family_business_rel_cbx,officer_in_2orgs_cbx,related_org_cbx,own_controlled_entity_cbx,transfers_related_org_cbx,membership_dues,fundraising,related_orgs,gov_grants,contrib_other,contrib_noncash,contrib_all,service_revenue,total_comp_org,total_comp_related_org,total_comp_other,total_persons_100000,former_1a_cbx,anybody_150000_cbx,anybody_comp_unrelated_cbx,total_contractors,CASH_BOY,CASH_EOY,SAVINGS_BOY,SAVINGS_EOY,PLEDGES_GRANTS_BOY,PLEDGES_GRANTS_EOY,ACCOUNTS_RECEIVABLE_BOY,ACCOUNTS_RECEIVABLE_EOY,QUALIFIED_RECEIVABLE_BOY,QUALIFIED_RECEIVABLE_EOY,DISQUALIFIED_RECEIVABLE_BOY,DISQUALIFIED_RECEIVABLE_EOY,LOANS_RECEIVABLE_BOY,LOANS_RECEIVABLE_EOY,INVEST_PROGRAMS_BOY,INVEST_PROGRAMS_EOY,INTANG_ASSETS_BOY,INTANG_ASSETS_EOY,OTHER_ASSETS_BOY,OTHER_ASSETS_EOY,ASSETS_TOTAL_BOY,ASSETS_TOTAL_EOY,NET_ASSET_CHANGE,FUNDRAISING_MAIL_CBX,FUNDRAISING_EMAIL_CBX,FUNDRAISING_PHONE_CBX,FUNDRAISING_PERSON_CBX,FUNDRAISING_NON_GOV_GRANTS_CBX,FUNDRAISING_GOV_GRANTS_CBX,FUNDRAISING_SPECIAL_EVENTS_CBX,FUNDRAISING_PROF_CBX,FUNDRAISING_TOTAL_GROSS_RECEIPTS,TOTAL_PAID_TO_FUNDRAISER,FUNDRAISING_TOTAL_PAID_ORG,source,mark,orgid,cmteid,filingid,realcode,codesource,displayyear,expoutcands,recipfectot,recipfecattrib,schc,schCtot,dupe
9999482,860105741,ARIZONA CREDIT UNION LEAGUE INC,Arizona Credit Union League,Credit Union National Assn              ,http://990s.foundationcenter.org/990_pdf_archive/860/860105741/860105741_201012_990O.pdf?_ga=1.56153768.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,9,12,883630,0,1129691,NULL,10210 N 25th Ave No 211,NULL,Phoenix,AZ,USA,85201,Shaun Ongstad,Shaun,NULL,Ongstad,NULL,azcreditunion.org,y,NULL,NULL,NULL,1934,AZ,NULL,Clinton Gunderson LLP,335 N Wilmot Road Suite 300,Tuscon,AZ,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,207297,207906,82101,NULL,NULL,y,NULL,0,200,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2675955,2800357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10974,NULL,NULL,2010,78536,0,0,y,95911,NULL
9999849,453154225,Americans Who Advocate Responsible Efforts,Americans Who Advocate Responsible Efforts,,https://www.documentcloud.org/documents/1302853-americans-who-advocate-for-responsible-efforts.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,x,0,0,0,10000,109028,202-906-8622,1300 I Street NW,Suite 300 West,Washington,DC,USA,20005,Stuart Sandler,Stuart,NULL,Sandler,NULL,NULL,y,NULL,NULL,NULL,2011,VA,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11515,NULL,NULL,2013,0,0,0,n,NULL,NULL
9999848,453154225,Americans Who Advocate Responsible Efforts,Americans Who Advocate Responsible Efforts,,https://www.documentcloud.org/documents/1302854-americans-who-advocate-for-responsible-efforts.html,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,x,15,0,850000,550000,843313,202-906-8622,1300 I Street NW,Suite 300 West,Washington,DC,USA,20005,Stuart Sandler,Stuart,NULL,Sandler,NULL,NULL,y,NULL,NULL,NULL,2011,VA,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,850000,NULL,850000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11516,NULL,NULL,2011,0,475000,475000,n,NULL,NULL
9999847,462026976,Colorado Citizens Protecting Our Consitutions,Colorado Citizens Protecting Our Constitutions,,NULL,NULL,NULL,00:00.0,00:00.0,NULL,NULL,x,NULL,NULL,1,0,1071970,243200,1060542,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11714,NULL,NULL,2013,0,0,0,n,NULL,NULL
9999846,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2011_11_EO/23-2208281_990O_201012.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,110,18,436820,0,450893,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10294,NULL,NULL,2010,280304,0,0,y,230785,NULL
9999845,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2013_12_EO/23-2208281_990O_201212.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,105,16,369065,0,342111,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11321,NULL,NULL,2012,11151,0,0,y,84545,NULL
9999481,860105741,ARIZONA CREDIT UNION LEAGUE INC,Arizona Credit Union League,Credit Union National Assn              ,http://990s.foundationcenter.org/990_pdf_archive/860/860105741/860105741_201112_990O.pdf?_ga=1.56153768.2093036525.1476740035,NULL,4,00:00.0,00:00.0,x,x,NULL,x,NULL,8,0,428514,0,463136,NULL,1009 Grant St,NULL,Denver,CO,USA,80203,Shaun Ongstad,Shaun,NULL,NULL,NULL,NULL,y,NULL,NULL,NULL,1934,AZ,NULL,Tinucci Jones & Co,31207 Keats Way Suite 201,Evergreen,CO,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,291053,72959,NULL,NULL,Y,NULL,0,200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2800357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10975,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999480,270030839,COLORADO PROGRESSIVE ACTION,Colorado Progressive Action,,NULL,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,156275,0,88974,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,?,NULL,NULL,11065,NULL,NULL,2007,0,0,0,n,0,NULL
9999479,270030839,COLORADO PROGRESSIVE ACTION,Colorado Progressive Action,,NULL,NULL,NULL,00:00.0,00:00.0,y,NULL,NULL,NULL,NULL,0,0,277852,0,225635,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,?,NULL,NULL,11062,NULL,NULL,2008,0,0,0,n,0,NULL
9999844,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2009_06_EO/23-2208281_990EO_200812.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,351766,0,321920,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11086,NULL,NULL,2008,21601,0,0,n,0,NULL
9999843,232208281,Planned Parenthood Pennsylvania Advocates,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2009_01_EO/23-2208281_990O_200712.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,279571,2500,285647,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11997,NULL,NULL,2007,0,0,0,NULL,NULL,NULL
9999842,232208281,Planned Parenthood Pennsylvania Advocates,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2007_07_EO/23-2208281_990O_200612.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,325715,NULL,321826,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11998,NULL,NULL,2006,0,0,0,NULL,NULL,NULL
9999478,270030839,COLORADO PROGRESSIVE ACTION,Colorado Progressive Action,,NULL,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,2,20,261156,0,354383,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,?,NULL,NULL,10341,NULL,NULL,2009,0,0,0,n,NULL,NULL
9999477,270030839,COLORADO PROGRESSIVE ACTION,Colorado Progressive Action,,NULL,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,74,25,292454,0,272672,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,?,NULL,NULL,10229,NULL,NULL,2010,15000,0,0,n,NULL,NULL
9999476,270030839,COLORADO PROGRESSIVE ACTION,Colorado Progressive Action,,NULL,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,27,25,207869,0,182729,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,?,NULL,NULL,10285,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999475,263219501,MILITARY FAMILIES UNITED INC,Military Families United,,NULL,NULL,4,00:00.0,00:00.0,NULL,NULL,y,NULL,NULL,2,0,879451,0,254218,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,?,NULL,NULL,10683,NULL,NULL,2008,0,0,0,n,NULL,NULL
9999841,232208281,Planned Parenthood Pennsylvania Advocates,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2007_01_EO/23-2208281_990O_200512.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268212,NULL,265730,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11999,NULL,NULL,2005,0,0,0,NULL,NULL,NULL
9999840,232208281,Planned Parenthood Pennsylvania Advocates,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2005_12_EO/23-2208281_990O_200412.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,308587,NULL,314021,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,12000,NULL,NULL,2004,89704,0,0,NULL,NULL,NULL
9999839,232208281,Planned Parenthood Pennsylvania Advocates,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2007_11_EO/23-2208281_990O_200212.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,244440,NULL,223097,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,12001,NULL,NULL,2002,0,0,0,NULL,NULL,NULL
9999474,263219501,MILITARY FAMILIES UNITED INC,Military Families United,,NULL,NULL,4,00:00.0,00:00.0,y,y,NULL,NULL,NULL,11,0,711783,110000,1125112,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,?,NULL,NULL,10682,NULL,NULL,2009,0,0,0,n,NULL,NULL
9999473,263219501,MILITARY FAMILIES UNITED,Military Families United,,NULL,NULL,4,00:00.0,00:00.0,NULL,y,NULL,NULL,NULL,21,50,1695681,6000,2263917,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,?,NULL,NULL,10681,NULL,NULL,2010,23035,0,0,n,NULL,y
9999472,263219501,MILITARY FAMILIES UNITED ACTION COALITION,Military Families United,,NULL,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,100,0,26760,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,?,NULL,NULL,10684,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999838,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2011_03_EO/23-2208281_990EO_200912.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,276472,0,234623,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10237,NULL,NULL,2009,0,0,0,n,NULL,NULL
9999837,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,https://www.documentcloud.org/documents/1375712-planned-parenthood-pa-2013.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,15,7,283242,0,300715,717-234-3024,1514 N 2nd Street,NULL,Harrisburg,PA,USA,17102,Sari Stevens,Sari,NULL,Stevens,NULL,plannedparenthoodpa.org,y,NULL,NULL,NULL,1992,PA,NULL,Seligman Friedman & Co PC,1027 Mumma Road,Wormleysburg,PA,717-761-0211,y,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,262187,NULL,NULL,NULL,154,NULL,262341,NULL,72952,0,3030,NULL,NULL,NULL,NULL,NULL,85982,98950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,212268,196952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11594,NULL,NULL,2013,0,0,0,y,41951,NULL
9999836,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2012_10_EO/23-2208281_990O_201112.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,100,7,311357,0,351005,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10234,NULL,NULL,2011,0,0,0,y,112846,NULL
